tempcode,placeid,place23cd,placesort,place23nm,splitind,descnm,ctyhistnm,cty61nm,cty91nm,ctyltnm,ctry23nm,cty23cd,cty23nm,lad61nm,lad61desc,lad91nm,lad91desc,lad23cd,lad23nm,lad23desc,ced23cd,wd23cd,par23cd,hlth23cd,hlth23nm,regd23cd,regd23nm,rgn23cd,rgn23nm,npark23cd,npark23nm,bua22cd,pcon23cd,pcon23nm,eer23cd,eer23nm,pfa23cd,pfa23nm,gridgb1m,gridgb1e,gridgb1n,grid1km,lat,long,origin,reason,confidence
13378,16975,IPN0017837,Coylton,Coylton,0,LOC,Ayrshire,Ayr,Strathclyde,Ayrshire and Arran,Scotland,,,Dalmellington,LD,Strathclyde,DIST,S12000028,South Ayrshire,CA,,,,S08000015,Ayrshire and Arran,,,S99999999,,,,,S14000006,"Ayr, Carrick and Cumnock",S15000001,Scotland,S23000009,Scotland,2413030619483.0,241303.0,619483.0,NS4119,55.443427,-4.510348,Brittonic,"Coylton likely derives from the Brittonic 'coil' meaning 'wood/forest' plus the English/Scots '-ton' suffix meaning 'settlement/farm'. The combination suggests a Brittonic base word that was later modified with Germanic settlement terminology, a common pattern in southern Scotland.",Medium
18185,23017,IPN0024231,Eskhill,Eskhill,0,LOC,Midlothian,Midlothian,Lothian,Midlothian,Scotland,,,Penicuik,LD,Lothian,DIST,S12000019,Midlothian,CA,,,,S08000024,Lothian,,,S99999999,,,,,S14000045,Midlothian,S15000001,Scotland,S23000009,Scotland,3237830660441.0,323783.0,660441.0,NT2360,55.831157,-3.218326,Norse,"Eskhill combines the Norse river name 'Esk' (from Old Norse 'eskja' meaning 'water') with the English 'hill'. The river name Esk is commonly found in areas of Norse settlement, and this compound formation is typical of Norse-influenced Scottish toponymy.",High
46,51,IPN0000051,Abbeyhill,Abbeyhill,0,LOC,Midlothian,City of Edinburgh,Lothian,City of Edinburgh,Scotland,,,Edinburgh,LD,Lothian,DIST,S12000036,City of Edinburgh,CA,,,,S08000024,Lothian,,,S99999999,,,,,S14000022,Edinburgh East,S15000001,Scotland,S23000009,Scotland,3270660674436.0,327066.0,674436.0,NT2774,55.95738,-3.169707,English,"Abbeyhill is a straightforward English compound of 'Abbey' (referring to a religious house) and 'hill'. The transparent meaning and English elements suggest a relatively recent formation, likely dating from after the establishment of religious houses in Edinburgh.",High
11872,15128,IPN0015895,Clunie,Clunie,0,LOC,Perthshire,Perth,Tayside,Perth and Kinross,Scotland,,,Eastern,LD,Tayside,DIST,S12000048,Perth and Kinross,CA,,,,S08000030,Tayside,,,S99999999,,,,,S14000054,Perth and North Perthshire,S15000001,Scotland,S23000009,Scotland,3110050743828.0,311005.0,743828.0,NO1143,56.577906,-3.450253,Scottish Gaelic,"Clunie likely derives from Scottish Gaelic 'cluain' meaning 'meadow' or 'pasture', with the '-ie' being a common Scots diminutive adaptation. This is a common pattern in Scottish toponymy, especially in areas that were historically Gaelic-speaking. The element 'cluain' is found in many Scottish place names.",High
38797,48197,IPN0050605,Newmains,Newmains,0,LOC,Lanarkshire,Lanark,Strathclyde,Lanarkshire,Scotland,,,Seventh,LD,Strathclyde,DIST,S12000050,North Lanarkshire,CA,,,,S08000032,Lanarkshire,,,S99999999,,,,,S14000003,Airdrie and Shotts,S15000001,Scotland,S23000009,Scotland,2823540656042.0,282354.0,656042.0,NS8256,55.783328,-3.877471,Scots,"Newmains is a compound of 'new' and 'mains', where 'mains' is from Scots meaning the main farm or home farm of an estate. This is a very common element in Scottish farm names, particularly in the Lowlands. The straightforward compound structure and use of 'mains' is distinctively Scots rather than English.",High
17535,22179,IPN0023351,Edenside,Edenside,0,LOC,Fife,Fife,Fife,Fife,Scotland,,,St Andrews,LD,Fife,DIST,S12000047,Fife,CA,,,,S08000029,Fife,,,S99999999,,,,,S14000049,North East Fife,S15000001,Scotland,S23000009,Scotland,3458150718766.0,345815.0,718766.0,NO4518,56.358095,-2.87851,English,"Edenside is a straightforward English compound of 'Eden' (likely referring to the River Eden) and 'side' meaning 'beside' or 'along'. The structure follows typical English toponymic patterns, with 'side' being a common English topographical suffix indicating location relative to a feature. The name shows no Celtic or Norse influence in its formation.",High
16272,20570,IPN0021611,Duisky,Dubh Uisge,0,LOC,Argyllshire,Argyll,Highland,Inverness,Scotland,,,Ardnamurchan,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,2008380777112.0,200838.0,777112.0,NN0077,56.842619,-5.266954,Scottish Gaelic,"Duisky derives from Scottish Gaelic 'dubh uisge' meaning 'black water'. The 'dui-' element represents 'dubh' (black), while '-sky' is from 'uisge' (water), a common pattern in Highland toponymy. This type of hydronymic naming is typical of Gaelic-speaking areas.",High
52171,65438,IPN0068732,Swanston,Swanston,0,LOC,Midlothian,City of Edinburgh,Lothian,City of Edinburgh,Scotland,,,Edinburgh,LD,Lothian,DIST,S12000036,City of Edinburgh,CA,,,,S08000024,Lothian,,,S99999999,,,,,S14000025,Edinburgh South West,S15000001,Scotland,S23000009,Scotland,3240380667344.0,324038.0,667344.0,NT2467,55.893205,-3.216192,Scots,"Swanston shows clear Germanic/Scots origins, likely derived from a personal name 'Sveinn' or 'Sweyn' + 'tun' (farm/settlement). The '-ton' suffix is a common Scots/Anglo-Saxon toponymic element indicating a farmstead or settlement. This pattern is particularly common in Lowland Scotland.",High
21257,26744,IPN0028107,Glenmavis,Glenmavis,0,LOC,Lanarkshire,Lanark,Strathclyde,Lanarkshire,Scotland,,,Ninth,LD,Strathclyde,DIST,S12000050,North Lanarkshire,CA,,,,S08000032,Lanarkshire,,,S99999999,,,,,S14000003,Airdrie and Shotts,S15000001,Scotland,S23000009,Scotland,2752550667719.0,275255.0,667719.0,NS7567,55.8864,-3.995958,Scottish Gaelic,"Glenmavis combines the Gaelic element 'glen' (valley) with what appears to be a personal name or geographic descriptor 'mavis'. The 'glen-' prefix is one of the most reliable indicators of Gaelic origin in Scottish place names, commonly found in topographic names describing valleys.",High
36178,45221,IPN0047495,Midland,Midland,0,LOC,Orkney,Orkney,,Orkney,Scotland,,,Mainland,LD,Orkney,IA,S12000023,Orkney Islands,CA,,,,S08000025,Orkney,,,S99999999,,,,,S14000051,Orkney and Shetland,S15000001,Scotland,S23000009,Scotland,3319751003972.0,331975.0,1003972.0,HY3103,58.917605,-3.182948,English,"Midland is a straightforward English topographical name, composed of 'mid' (middle) + 'land'. This type of descriptive place name is common in English toponymy, referring to middle or interior territory. The structure and elements are clearly English with no Celtic or Norse influence.",High
38588,47704,IPN0050073,Newbattle,Newbattle,0,LOC,Midlothian,Midlothian,Lothian,Midlothian,Scotland,,,Newbattle,LD,Lothian,DIST,S12000019,Midlothian,CA,,,,S08000024,Lothian,,,S99999999,,,,,S14000045,Midlothian,S15000001,Scotland,S23000009,Scotland,3330930665815.0,333093.0,665815.0,NT3365,55.880814,-3.071061,Scots,"Newbattle derives from Scots/Old English 'new' + 'battle' (from Old English 'botl' meaning building or settlement). The '-battle' element is a common Scots variation of 'bottle' seen in other Scottish place names. Originally Neubotle in 1140, it shows typical Scots phonetic development. Associated with the historic Newbattle Abbey.",High
6250,8026,IPN0008430,Braehead,Braehead,0,LOC,Lanarkshire,Lanark,Strathclyde,Lanarkshire,Scotland,,,Third,LD,Strathclyde,DIST,S12000029,South Lanarkshire,CA,,,,S08000032,Lanarkshire,,,S99999999,,,,,S14000042,Lanark and Hamilton East,S15000001,Scotland,S23000009,Scotland,2954590650798.0,295459.0,650798.0,NS9550,55.739245,-3.666604,Scots,"Braehead is a compound of Scots 'brae' (hillside, slope) + 'head' (top end). 'Brae' is a distinctive Scots word from Old Norse 'brá', while the compound formation is typical of Scots toponymy. This type of name typically describes a settlement at the top of a slope, a very common feature in Scottish topography.",High
2292,23105,IPN0024323,Evanton,Baile-Eoghain,0,LOC,Ross-shire,Ross and Cromarty,Highland,Ross and Cromarty,Scotland,,,Dingwall,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000009,"Caithness, Sutherland and Easter Ross",S15000001,Scotland,S23000009,Scotland,2606890866094.0,260689.0,866094.0,NH6066,57.663091,-4.336821,Scots,"Evanton is likely derived from Scots elements, combining 'Evan' (possibly from a personal name or the Scots word 'even' meaning 'level/flat') with the English/Scots suffix '-ton' meaning 'settlement/farm'. The -ton suffix is a common Scots/English toponymic element found throughout lowland Scotland.",High
41808,52216,IPN0054842,Peinaha,Peinaha,0,LOC,Inverness-shire,Inverness,Highland,Ross and Cromarty,Scotland,,,Skye,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,1420960858520.0,142096.0,858520.0,NG4258,57.542993,-6.311671,Scottish Gaelic,"Peinaha appears to contain the Gaelic element 'pein-' (possibly related to 'peighinn' meaning penny-land, a unit of land valuation) though the '-aha' element is less clear. The structure suggests a Gaelic compound, though without more geographic context, the confidence level must remain moderate.",Medium
22874,28739,IPN0030251,Guershader,Guershader,0,LOC,Ross-shire,Ross and Cromarty,,Western Isles,Scotland,,,Lewis,LD,Western Isles,IA,S12000013,Na h-Eileanan Siar,CA,,,,S08000028,Western Isles,,,S99999999,,,,,S14000027,Na h-Eileanan an Iar,S15000001,Scotland,S23000009,Scotland,1421330934692.0,142133.0,934692.0,NB4234,58.225209,-6.393641,Norse,"Guershader clearly contains the Norse element '-shader' (from Norse 'setr' meaning summer pasture or dwelling), which is very common in Lewis and other Norse-influenced areas of Scotland. The 'Guer-' element might be from Norse 'geirr' (spear) or a similar Norse personal name. This pattern is typical of Norse settlement names in the Western Isles.",High
912,1200,IPN0001280,Altnaharra,Altnaharra,0,LOC,Sutherland,Sutherland,Highland,Sutherland,Scotland,,,Tongue and Farr,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000009,"Caithness, Sutherland and Easter Ross",S15000001,Scotland,S23000009,Scotland,2568590935108.0,256859.0,935108.0,NC5635,58.281207,-4.442762,Scottish Gaelic,"Altnaharra comes from Scottish Gaelic 'Allt na h-Eirbe', meaning 'burn/stream of the wall/barrier'. 'Allt' is a common Gaelic element meaning 'stream/burn', and the structure 'na h-' is a distinctive Gaelic grammatical construction. The location in the northern Highlands aligns with strong Gaelic linguistic influence.",High
20685,26089,IPN0027410,Garvald,Garvald,0,LOC,East Lothian,East Lothian,Lothian,East Lothian,Scotland,,,Haddington,LD,Lothian,DIST,S12000010,East Lothian,CA,,,,S08000024,Lothian,,,S99999999,,,,,S14000020,East Lothian,S15000001,Scotland,S23000009,Scotland,3587870670824.0,358787.0,670824.0,NT5870,55.928705,-2.661158,Norse,"Garvald likely derives from Old Norse 'geirr-völlr' meaning 'spear field' or possibly from a hybrid of Norse and Gaelic elements. The '-vald' element resembles Norse 'völlr' (field). However, there's a possible alternative Gaelic etymology from 'garbh allt' (rough stream), hence the medium confidence.",Medium
45167,56243,IPN0059053,Rha,Rha,0,LOC,Inverness-shire,Inverness,Highland,Ross and Cromarty,Scotland,,,Skye,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,1392980864104.0,139298.0,864104.0,NG3964,57.591402,-6.364269,Scottish Gaelic,"Rha is likely from Scottish Gaelic 'Ràth' meaning 'fort' or 'enclosed settlement'. This is a common element in Scottish place names, particularly in the Highlands. The simplification of 'ràth' to 'rha' is a typical phonetic development in Gaelic place names adopted into English usage.",High
2413,3172,IPN0003344,Ballantrae,Ballantrae,0,LOC,Ayrshire,Ayr,Strathclyde,Ayrshire and Arran,Scotland,,,Girvan,LD,Strathclyde,DIST,S12000028,South Ayrshire,CA,,,,S08000015,Ayrshire and Arran,,,S99999999,,,,,S14000006,"Ayr, Carrick and Cumnock",S15000001,Scotland,S23000009,Scotland,2083090582717.0,208309.0,582717.0,NX0882,55.101716,-5.00615,Scottish Gaelic,"Ballantrae comes from 'Baile na Tràigh' meaning 'town by the shore/beach'. The 'balla-' prefix is a common anglicization of 'baile' (town/settlement) in Scottish place names, and 'trae' derives from 'tràigh' (shore/beach). This fits both linguistically and geographically as Ballantrae is a coastal settlement in Ayrshire.",High
33134,41445,IPN0043555,Lonemore,Lonemore,0,LOC,Sutherland,Sutherland,Highland,Sutherland,Scotland,,,Dornoch and Creich,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000009,"Caithness, Sutherland and Easter Ross",S15000001,Scotland,S23000009,Scotland,2766110888531.0,276611.0,888531.0,NH7688,57.869139,-4.081706,Scottish Gaelic,Lonemore combines 'lon' (meadow/enclosure) with the common Gaelic suffix '-more' from 'mòr' meaning 'big/great'. The structure follows typical Gaelic naming patterns where the adjective follows the noun. This formation is particularly common in Highland toponymy.,High
28643,35839,IPN0037657,Kelhead,Kelhead,0,LOC,Dumfriesshire,Dumfries,Dumfries and Galloway,Dumfries,Scotland,,,Annan,LD,Dumfries and Galloway,DIST,S12000006,Dumfries and Galloway,CA,,,,S08000017,Dumfries and Galloway,,,S99999999,,,,,S14000014,"Dumfriesshire, Clydesdale and Tweeddale",S15000001,Scotland,S23000009,Scotland,3145670569585.0,314567.0,569585.0,NY1469,55.013459,-3.337531,Scots,"Kelhead appears to combine 'kel' (possibly from Middle Scots 'keld' meaning spring/well) with the Germanic 'head' (meaning headland or summit). While the first element could have alternative origins, the compound formation and the '-head' suffix are characteristic of Scots place naming patterns.",Medium
531,662,IPN0000707,Aird,Aird,0,LOC,Wigtownshire,Wigtown,Dumfries and Galloway,Wigtown,Scotland,,,Rhins,LD,Dumfries and Galloway,DIST,S12000006,Dumfries and Galloway,CA,,,,S08000017,Dumfries and Galloway,,,S99999999,,,,,S14000013,Dumfries and Galloway,S15000001,Scotland,S23000009,Scotland,2096350560131.0,209635.0,560131.0,NX0960,54.899545,-4.970372,Scottish Gaelic,"Aird comes from the Gaelic 'àird' meaning 'height' or 'promontory'. This is a very common topographic element in Scottish place names, particularly in Highland areas. The term directly describes elevated terrain features and is found extensively throughout Gaelic-speaking regions.",High
9536,12099,IPN0012736,Carmunnock,Carmunnock,0,LOC,Lanarkshire,Lanark,Strathclyde,City of Glasgow,Scotland,,,Eighth,LD,Strathclyde,DIST,S12000049,Glasgow City,CA,,,,S08000031,Greater Glasgow and Clyde,,,S99999999,,,,,S14000034,Glasgow South,S15000001,Scotland,S23000009,Scotland,2599310657549.0,259931.0,657549.0,NS5957,55.790879,-4.235505,Brittonic,"Carmunnock likely derives from Brittonic elements: 'caer' meaning 'fort' combined with a personal name or descriptive element. The 'car-' prefix is typical of Brittonic place-naming patterns, and the presence of a fortified site in this area of Glasgow supports this etymology. The '-munnock' element may be a corrupted form of a personal name.",Medium
1039,23727,IPN0024976,Fassfern,An Fasadh Feàrna,0,LOC,Argyllshire,Inverness,Highland,Inverness,Scotland,,,Lochaber,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,2016180778446.0,201618.0,778446.0,NN0178,56.854917,-5.255229,Scottish Gaelic,"Fassfern combines two Gaelic elements: 'fas' (from 'fàs' meaning growth or dwelling) and 'feàrna' meaning 'alder trees'. The name literally means 'dwelling/settlement by the alders'. This type of compound formation is typical of Gaelic toponymy, especially in Highland areas where natural features often form part of place names.",High
13168,16717,IPN0017560,Coulport,Coulport,0,LOC,Dunbartonshire,Dunbarton,Strathclyde,Dunbartonshire,Scotland,,,Helensburgh,LD,Strathclyde,DIST,S12000035,Argyll and Bute,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000005,Argyll and Bute,S15000001,Scotland,S23000009,Scotland,2213240687119.0,221324.0,687119.0,NS2187,56.043497,-4.870025,Scottish Gaelic,"Coulport likely derives from Gaelic 'cùl' (back) and 'port' (harbor/gateway). While 'port' exists in multiple languages, the combination with 'cùl' and the location on the west coast of Scotland (where Gaelic influence is strong) suggests Gaelic origin. The structure follows typical Gaelic toponymic patterns.",Medium
35816,44774,IPN0047028,Merkinch,Merkinch,0,LOC,Inverness-shire,Inverness,Highland,Inverness,Scotland,,,Inverness,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000039,"Inverness, Nairn, Badenoch and Strathspey",S15000001,Scotland,S23000009,Scotland,2659920846058.0,265992.0,846058.0,NH6546,57.484868,-4.236944,Norse,"Merkinch appears to combine Norse 'mörk' (woodland/borderland) with 'inch/innis' (island/meadow). The 'inch' element, while now considered Scots, ultimately derives from Gaelic 'innis'. The combination suggests Norse-Gaelic linguistic mixing common in northern Scotland.",Medium
10088,41272,IPN0043368,Lochgilphead,Ceann Loch Gilb,0,LOC,Argyllshire,Argyll,Strathclyde,Argyll and Bute,Scotland,,,Mid Argyll,LD,Strathclyde,DIST,S12000035,Argyll and Bute,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000005,Argyll and Bute,S15000001,Scotland,S23000009,Scotland,1862380688071.0,186238.0,688071.0,NR8688,56.037659,-5.433001,Scottish Gaelic,"Lochgilphead is clearly Gaelic in origin, combining 'loch' (lake/sea inlet) with 'gil' (likely from 'gille' meaning servant or lad) and 'head'. The structure is typical of Gaelic hydronyms, and the location in Argyll (a historically Gaelic-speaking region) supports this classification.",High
