tempcode,placeid,place23cd,placesort,place23nm,splitind,descnm,ctyhistnm,cty61nm,cty91nm,ctyltnm,ctry23nm,cty23cd,cty23nm,lad61nm,lad61desc,lad91nm,lad91desc,lad23cd,lad23nm,lad23desc,ced23cd,wd23cd,par23cd,hlth23cd,hlth23nm,regd23cd,regd23nm,rgn23cd,rgn23nm,npark23cd,npark23nm,bua22cd,pcon23cd,pcon23nm,eer23cd,eer23nm,pfa23cd,pfa23nm,gridgb1m,gridgb1e,gridgb1n,grid1km,lat,long,origin,reason,confidence
47579,59269,IPN0062223,Setonmains,Seton Mains,0,LOC,East Lothian,East Lothian,Lothian,East Lothian,Scotland,,,Tranent,LD,Lothian,DIST,S12000010,East Lothian,CA,,,,S08000024,Lothian,,,S99999999,,,,,S14000020,East Lothian,S15000001,Scotland,S23000009,Scotland,3426120675345.0,342612.0,675345.0,NT4275,55.967658,-2.920955,Scots,"Compound Scots name combining 'Seton' (surname/estate name of Norman origin but naturalized in Scots) with 'mains' (Scots term for home farm of an estate). The '-mains' element is distinctively Scots, indicating the principal farm of the Seton estate.",High
38790,48170,IPN0050576,Newlandsmuir,Newlandsmuir,0,LOC,Lanarkshire,Lanark,Strathclyde,Lanarkshire,Scotland,,,Fourth,LD,Strathclyde,DIST,S12000029,South Lanarkshire,CA,,,,S08000032,Lanarkshire,,,S99999999,,,,,S14000019,"East Kilbride, Strathaven and Lesmahagow",S15000001,Scotland,S23000009,Scotland,2607790652636.0,260779.0,652636.0,NS6052,55.747013,-4.219482,Scots,Clear Scots composition: 'Newlands' (Germanic 'new' + 'lands') + 'muir' (Scots form of 'moor'). The combination of English/Germanic toponymic elements with Scots phonetic development is characteristic of Lowland Scottish place names from medieval period onwards.,High
6253,8029,IPN0008433,Braeintra,Braeintra,0,LOC,Ross-shire,Ross and Cromarty,Highland,Ross and Cromarty,Scotland,,,South West,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,1864440832458.0,186444.0,832458.0,NG8632,57.332459,-5.549618,Scottish Gaelic,"Appears to contain Gaelic 'brae' (slope, hillside) + 'intra'. The 'intra' element is less certain but could be a corrupted Gaelic element or compound. The 'brae-' prefix is common in Gaelic toponymy for topographical features, though this name shows potential linguistic layering.",Medium
47067,58611,IPN0061524,Satran,Satran,0,LOC,Inverness-shire,Inverness,Highland,Ross and Cromarty,Scotland,,,Skye,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,1400360831101.0,140036.0,831101.0,NG4031,57.296224,-6.316927,Unsure,"Difficult to classify definitively. Could be corrupted Gaelic, possibly containing 'srath' (valley) element with phonetic alteration, or might represent a different linguistic substrate. The form doesn't clearly match standard patterns from any single linguistic tradition and may represent multiple layers of linguistic change.",Low
14870,18712,IPN0019638,Dalrymple,Dalrymple,0,LOC,Ayrshire,Ayr,Strathclyde,Ayrshire and Arran,Scotland,,,Dalmellington,LD,Strathclyde,DIST,S12000008,East Ayrshire,CA,,,,S08000015,Ayrshire and Arran,,,S99999999,,,,,S14000006,"Ayr, Carrick and Cumnock",S15000001,Scotland,S23000009,Scotland,2361330614611.0,236133.0,614611.0,NS3614,55.397992,-4.589121,Scottish Gaelic,Contains Gaelic 'dal-' meaning 'field' or 'dale' plus 'rymple' likely from Gaelic 'ruadh-pholl' meaning 'red pool/hollow'. The combination follows typical Gaelic toponymic patterns found throughout southwestern Scotland.,High
29078,36440,IPN0038285,Kilmartin,Kilmartin,0,LOC,Argyllshire,Argyll,Strathclyde,Argyll and Bute,Scotland,,,Mid Argyll,LD,Strathclyde,DIST,S12000035,Argyll and Bute,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000005,Argyll and Bute,S15000001,Scotland,S23000009,Scotland,1835710698988.0,183571.0,698988.0,NR8398,56.134363,-5.484565,Scottish Gaelic,"Classic Gaelic structure with 'Cill-' (anglicized as 'Kil-') meaning 'church' or 'cell' plus 'Màrtainn' (Martin), indicating 'Church of St. Martin'. This follows the widespread Gaelic ecclesiastical naming pattern found throughout the Highlands and western Scotland.",High
48763,60788,IPN0063797,Slateford,Slateford,0,LOC,Midlothian,City of Edinburgh,Lothian,City of Edinburgh,Scotland,,,Edinburgh,LD,Lothian,DIST,S12000036,City of Edinburgh,CA,,,,S08000024,Lothian,,,S99999999,,,,,S14000025,Edinburgh South West,S15000001,Scotland,S23000009,Scotland,3219740670686.0,321974.0,670686.0,NT2170,55.922894,-3.250151,English,"Compound of English 'slate' referring to the geological material plus 'ford' meaning a shallow river crossing. This is a straightforward descriptive English toponym indicating a ford where slate was present or quarried, typical of English settlement naming practices.",High
3715,4788,IPN0005033,Belhaven,Belhaven,0,LOC,East Lothian,East Lothian,Lothian,East Lothian,Scotland,,,Dunbar,LD,Lothian,DIST,S12000010,East Lothian,CA,,,,S08000024,Lothian,,,S99999999,,,,,S14000020,East Lothian,S15000001,Scotland,S23000009,Scotland,3667890678408.0,366789.0,678408.0,NT6678,55.997462,-2.534038,Scots,"Compound of Scots 'bell' (beautiful) + 'haven' (harbor/safe place). The element 'haven' is Germanic in origin, coming through Middle English from Old English 'hæfen'. This type of descriptive compound naming is characteristic of Scots toponymy, particularly in coastal areas where 'haven' would refer to a sheltered harbor or bay.",High
8330,10623,IPN0011158,Burnhervie,Burnhervie,0,LOC,Aberdeenshire,Aberdeen,Grampian,Aberdeenshire,Scotland,,,Garioch,LD,Grampian,DIST,S12000034,Aberdeenshire,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000037,Gordon,S15000001,Scotland,S23000009,Scotland,3732130819438.0,373213.0,819438.0,NJ7319,57.264798,-2.445748,Scots,"Compound of 'burn' (stream, from Old English 'burna') + 'hervie'. The first element is clearly Scots/Germanic. The second element 'hervie' is less certain but may derive from a personal name or descriptive term that has undergone phonetic change. The overall structure follows typical Scots toponymic patterns of burn + descriptive element.",Medium
2409,3170,IPN0003342,Ballagarr,Ballagarr,0,LOC,Ross-shire,Ross and Cromarty,,Western Isles,Scotland,,,Lewis,LD,Western Isles,IA,S12000013,Na h-Eileanan Siar,CA,,,,S08000028,Western Isles,,,S99999999,,,,,S14000027,Na h-Eileanan an Iar,S15000001,Scotland,S23000009,Scotland,1399690955685.0,139969.0,955685.0,NB3955,58.411916,-6.453997,Scottish Gaelic,"Contains the characteristic Scottish Gaelic prefix 'bal-' from 'baile' meaning settlement, town, or homestead. The second element 'garr' likely derives from Gaelic 'garbh' (rough, coarse) or possibly 'garradh' (garden, enclosure). This follows the typical Gaelic pattern of baile + descriptive element, common throughout Scotland's Gaelic-speaking regions.",High
61863,682,IPN0000730,Airdshleibhe,Àird Shleibhe,0,LOC,Inverness-shire,Inverness,,Western Isles,Scotland,,,Harris,LD,Western Isles,IA,S12000013,Na h-Eileanan Siar,CA,,,,S08000028,Western Isles,,,S99999999,,,,,S14000027,Na h-Eileanan an Iar,S15000001,Scotland,S23000009,Scotland,1110050889544.0,111005.0,889544.0,NG1189,57.801878,-6.866398,Scottish Gaelic,Contains 'sleibhe' (Scottish Gaelic for 'mountain/slope') with 'àird' (height/promontory). The retention of Gaelic spelling and phonetic elements indicates direct Gaelic etymology rather than anglicized form.,High
6248,8024,IPN0008428,Braehead,Braehead,0,LOC,Orkney,Orkney,,Orkney,Scotland,,,Westray,LD,Orkney,IA,S12000023,Orkney Islands,CA,,,,S08000025,Orkney,,,S99999999,,,,,S14000051,Orkney and Shetland,S15000001,Scotland,S23000009,Scotland,3441681047781.0,344168.0,1047781.0,HY4447,59.312729,-2.982462,English,"Compound of English 'brae' (hillside, though originally from Old Norse 'brá') + 'head' (top/end). Modern formation using standard English toponymic pattern, likely post-medieval settlement naming.",High
2388,3158,IPN0003330,Balintraid,Balintraid,0,LOC,Ross-shire,Ross and Cromarty,Highland,Ross and Cromarty,Scotland,,,Invergordon,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000009,"Caithness, Sutherland and Easter Ross",S15000001,Scotland,S23000009,Scotland,2735730870715.0,273573.0,870715.0,NH7370,57.708374,-4.123461,Scottish Gaelic,Classic Gaelic structure with 'Bal-' prefix (from 'baile' meaning township/settlement) + 'tràigh/traid' (beach/strand). Common Highland toponymic pattern indicating Gaelic-speaking settlement near coastal area.,High
9016,11422,IPN0011997,Caldermill,Caldermill,0,LOC,Lanarkshire,Lanark,Strathclyde,Lanarkshire,Scotland,,,Fourth,LD,Strathclyde,DIST,S12000029,South Lanarkshire,CA,,,,S08000032,Lanarkshire,,,S99999999,,,,,S14000019,"East Kilbride, Strathaven and Lesmahagow",S15000001,Scotland,S23000009,Scotland,2662090641832.0,266209.0,641832.0,NS6641,55.65154,-4.127766,Scottish Gaelic,"Contains 'Calder' from Scottish Gaelic 'caladh dobhar' meaning 'hard water' or 'stony stream', a common element in Scottish toponymy. The '-mill' suffix is English/Scots, indicating a later compound name where a mill was built beside the Calder burn. This represents typical linguistic layering in Scottish place names.",High
27678,34604,IPN0036355,Hume,Hume,0,LOC,Berwickshire,Berwick,Borders,Berwickshire,Scotland,,,West,LD,Borders,DIST,S12000026,Scottish Borders,CA,,,,S08000016,Borders,,,S99999999,,,,,S14000008,"Berwickshire, Roxburgh and Selkirk",S15000001,Scotland,S23000009,Scotland,3707770641719.0,370777.0,641719.0,NT7041,55.668089,-2.466143,Scots,"Derives from Middle English/Scots 'holme' meaning 'island' or 'raised ground in marshy land', from Old Norse 'holmr'. The phonetic development to 'Hume' follows typical Scots linguistic patterns. This became a significant surname in the Scottish Borders, with the place name likely originating from Anglo-Saxon or early Scots settlement patterns.",High
30556,38327,IPN0040267,Largoward,Largoward,0,LOC,Fife,Fife,Fife,Fife,Scotland,,,St Andrews,LD,Fife,DIST,S12000047,Fife,CA,,,,S08000029,Fife,,,S99999999,,,,,S14000049,North East Fife,S15000001,Scotland,S23000009,Scotland,3465360707412.0,346536.0,707412.0,NO4607,56.256183,-2.864535,Scots,"Compound of 'Largo' (possibly from Scottish Gaelic 'learg' meaning 'hillside' or 'slope') + 'ward' (Scots/English meaning 'towards' or 'in the direction of'). The '-ward' suffix is characteristic of Scots toponymy, indicating direction or location relative to another place. Common pattern in Fife place names where Scots overlaid earlier Gaelic nomenclature.",Medium
43014,53621,IPN0056301,Pittentrail,Pittentrail,0,LOC,Sutherland,Sutherland,Highland,Sutherland,Scotland,,,"Golspie, Rogart and Lairg",LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000009,"Caithness, Sutherland and Easter Ross",S15000001,Scotland,S23000009,Scotland,2714310902507.0,271431.0,902507.0,NC7102,57.993117,-4.176541,Scottish Gaelic,"The 'Pit-' prefix is a distinctively Scottish Gaelic element from 'pett' meaning 'piece of land' or 'farm portion', common in eastern Scotland. The second element 'entrail' is unclear but may be a corrupted Gaelic element. This toponymic pattern is characteristic of areas with strong Pictish-Gaelic linguistic heritage.",Medium
4346,5638,IPN0005916,Bimbister,Bimbister,0,LOC,Orkney,Orkney,,Orkney,Scotland,,,Mainland,LD,Orkney,IA,S12000023,Orkney Islands,CA,,,,S08000025,Orkney,,,S99999999,,,,,S14000051,Orkney and Shetland,S15000001,Scotland,S23000009,Scotland,3328941016129.0,332894.0,1016129.0,HY3216,59.026903,-3.170692,Norse,"The '-bister' suffix is clearly Norse, from Old Norse 'bólstaðr' meaning 'farm' or 'dwelling place', commonly found in Orkney and Shetland. 'Bim-' could be from a Norse personal name or descriptive element. This pattern is typical of Norse settlement areas in northern Scotland.",High
51341,64249,IPN0067480,Stonybrake,Stonybrake,0,LOC,Shetland,Zetland,,Shetland,Scotland,,,Dunrossness,LD,Shetland,IA,S12000027,Shetland Islands,CA,,,,S08000026,Shetland,,,S99999999,,,,,S14000051,Orkney and Shetland,S15000001,Scotland,S23000009,Scotland,4405131120495.0,440513.0,1120495.0,HU4020,59.967398,-1.276195,English,This is a transparent English compound of 'stony' + 'brake' (meaning thicket or rough ground). The name follows standard English toponymic patterns with descriptive adjective + landscape feature. Likely represents later English-speaking settlement or administrative naming.,High
29251,36613,IPN0038472,Kinghorn,Kinghorn,0,LOC,Fife,Fife,Fife,Fife,Scotland,,,Kirkcaldy,LD,Fife,DIST,S12000047,Fife,CA,,,,S08000029,Fife,,,S99999999,,,,,S14000041,Kirkcaldy and Cowdenbeath,S15000001,Scotland,S23000009,Scotland,3268880686894.0,326888.0,686894.0,NT2686,56.06926,-3.175952,Scots,"Compound of Scots 'king' + 'horn'. The 'horn' element likely refers to a horn-shaped promontory or headland. This follows typical Scots toponymic patterns where descriptive English/Germanic elements are combined. Located in Fife, this reflects medieval Scots settlement and naming conventions.",High
29928,37595,IPN0039506,Knowesofelrick,Knowes of Elrick,0,LOC,Banffshire,Banff,Grampian,Banffshire,Scotland,,,Aberchirder,LD,Grampian,DIST,S12000034,Aberdeenshire,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000007,Banff and Buchan,S15000001,Scotland,S23000009,Scotland,3606470853960.0,360647.0,853960.0,NJ6053,57.573963,-2.659618,Scots,"Compound Scots name meaning 'hills/knolls of Elrick'. 'Knowes' is the Scots plural of 'knowe' (small hill/knoll), while 'Elrick' is a personal name of Germanic origin. The construction 'knowes of [name]' follows typical Scots possessive toponymic patterns.",High
57339,71641,IPN0075134,Wanlockhead,Wanlockhead,0,LOC,Dumfriesshire,Dumfries,Dumfries and Galloway,Dumfries,Scotland,,,Upper Nithsdale,LD,Dumfries and Galloway,DIST,S12000006,Dumfries and Galloway,CA,,,,S08000017,Dumfries and Galloway,,,S99999999,,,,,S14000014,"Dumfriesshire, Clydesdale and Tweeddale",S15000001,Scotland,S23000009,Scotland,2871910613019.0,287191.0,613019.0,NS8713,55.398102,-3.782779,Scots,"Compound of 'Wanlock' (a surname or place name) + Scots 'head' (meaning summit/top of hill). Located in the Southern Uplands mining area, this reflects Scots naming of elevated settlements. The '-head' suffix is characteristic of Scots hill-top toponymy.",High
13349,16935,IPN0017796,Cowstrandburn,Cowstrandburn,0,LOC,Fife,Fife,Fife,Fife,Scotland,,,Dunfermline,LD,Fife,DIST,S12000047,Fife,CA,,,,S08000029,Fife,,,S99999999,,,,,S14000017,Dunfermline and West Fife,S15000001,Scotland,S23000009,Scotland,3034720691086.0,303472.0,691086.0,NT0391,56.102753,-3.553445,Scots,"Contains 'cow' (Scots for cattle), 'strand' (Germanic/Scots for shore/beach), and 'burn' (Scots for stream). This is a classic Scots compound describing a stream near a cattle shore, showing Germanic linguistic influence typical of Lowland Scottish toponymy.",High
322,414,IPN0000451,Achriesgill,Achriesgill,0,LOC,Sutherland,Sutherland,Highland,Sutherland,Scotland,,,Eddrachilles and Durness,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000009,"Caithness, Sutherland and Easter Ross",S15000001,Scotland,S23000009,Scotland,2255830954061.0,225583.0,954061.0,NC2554,58.439903,-4.98973,Scots,"The '-gill' suffix is Norse-derived but adopted into Scots, meaning ravine or stream valley. 'Achries-' appears to be a Scots rendering, possibly of an earlier Gaelic element 'achadh' (field) combined with Germanic linguistic patterns typical of Border regions.",Medium
19520,24702,IPN0025990,Follarule,Folla Rule,0,LOC,Aberdeenshire,Aberdeen,Grampian,Aberdeenshire,Scotland,,,Turriff,LD,Grampian,DIST,S12000034,Aberdeenshire,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000007,Banff and Buchan,S15000001,Scotland,S23000009,Scotland,3730120833054.0,373012.0,833054.0,NJ7333,57.387091,-2.450575,Unsure,This name is difficult to classify with certainty. Could potentially be Scots with 'foll-' possibly from Germanic 'folk/full' and '-rule' potentially a corruption of 'rigg' (ridge) or contain Celtic substrate elements. The linguistic provenance is unclear without additional historical documentation.,Low
42981,53588,IPN0056268,Pitcox,Pitcox,0,LOC,East Lothian,East Lothian,Lothian,East Lothian,Scotland,,,Dunbar,LD,Lothian,DIST,S12000010,East Lothian,CA,,,,S08000024,Lothian,,,S99999999,,,,,S14000020,East Lothian,S15000001,Scotland,S23000009,Scotland,3642190675247.0,364219.0,675247.0,NT6475,55.968878,-2.574818,Scottish Gaelic,"Contains the Gaelic prefix 'pit-' meaning 'portion of land' or 'farm', derived from Pictish *pett-. The second element 'cox' likely represents a personal name or corruption of a Gaelic term. This toponymic pattern is characteristic of areas with strong Pictish-Gaelic linguistic influence in eastern Scotland.",High
16204,20403,IPN0021436,Drumeldrie,Drumeldrie,0,LOC,Fife,Fife,Fife,Fife,Scotland,,,St Andrews,LD,Fife,DIST,S12000047,Fife,CA,,,,S08000029,Fife,,,S99999999,,,,,S14000049,North East Fife,S15000001,Scotland,S23000009,Scotland,3441990703186.0,344199.0,703186.0,NO4403,56.217951,-2.901358,Scottish Gaelic,"Contains the Gaelic prefix 'drum-' meaning 'ridge' or 'back of hill', from Gaelic 'druim'. The suffix '-eldrie' appears to be a corruption or anglicization of a Gaelic personal name or descriptive element. This compound structure follows typical Gaelic toponymic patterns found throughout Highland and Lowland Scotland.",High
12986,16476,IPN0017305,Corrigall,Corrigall,0,LOC,Orkney,Orkney,,Orkney,Scotland,,,Mainland,LD,Orkney,IA,S12000023,Orkney Islands,CA,,,,S08000025,Orkney,,,S99999999,,,,,S14000051,Orkney and Shetland,S15000001,Scotland,S23000009,Scotland,3323681019015.0,332368.0,1019015.0,HY3219,59.052732,-3.180741,Norse,"The element 'gall' in Scottish place names often derives from Old Norse 'gall' meaning 'stranger' or 'foreigner' (referring to Gaels from a Norse perspective). 'Corri-' could be from Old Norse 'korr' meaning 'corner' or 'nook', or possibly Gaelic 'coire' (corrie/hollow). The combination suggests Norse settlement influence, particularly in areas of Norse-Gaelic interaction.",Medium
